image,brand,body_style
"88,000+_Images_of_Cars_78013.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_61542.jpg",FORD,suv
"88,000+_Images_of_Cars_71751.jpg",VOLVO,suv
"88,000+_Images_of_Cars_51481.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_52188.jpg",FORD,family_car
train_02882.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_72258.jpg",LEXUS,sports_car
train_03544.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_74629.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_43085.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_53296.jpg",KIA,suv
"88,000+_Images_of_Cars_35113.jpg",CHEVROLET,suv
train_05135.jpg,KIA,family_car
"88,000+_Images_of_Cars_73146.jpg",KIA,sedan
"88,000+_Images_of_Cars_34219.jpg",RENAULT,suv
"88,000+_Images_of_Cars_92.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_25314.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_8087.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_68214.jpg",FORD,suv
"88,000+_Images_of_Cars_77334.jpg",KIA,family_car
"88,000+_Images_of_Cars_61556.jpg",LEXUS,sports_car
test_02903.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_4865.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_60890.jpg",CHEVROLET,suv
train_07736.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_38423.jpg",FORD,sports_car
"88,000+_Images_of_Cars_38345.jpg",MAZDA,sedan
"88,000+_Images_of_Cars_67899.jpg",FORD,suv
"88,000+_Images_of_Cars_57782.jpg",RENAULT,suv
"88,000+_Images_of_Cars_78761.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_29248.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_31407.jpg",MAZDA,sedan
"88,000+_Images_of_Cars_47591.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_35661.jpg",LEXUS,suv
train_02128.jpg,KIA,sports_car
"88,000+_Images_of_Cars_25472.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_62739.jpg",FORD,sports_car
train_04559.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_14320.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_45609.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_22692.jpg",CHEVROLET,suv
train_03961.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_75912.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_43278.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_32481.jpg",MAZDA,suv
"88,000+_Images_of_Cars_12751.jpg",HONDA,sports_car
test_06754.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_80233.jpg",FORD,sports_car
"88,000+_Images_of_Cars_5992.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_61967.jpg",KIA,suv
test_02532.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_50562.jpg",FORD,suv
"88,000+_Images_of_Cars_49033.jpg",KIA,sedan
train_06819.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_82424.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_56113.jpg",HYUNDAI,hatchback
test_04625.jpg,HYUNDAI,suv
"88,000+_Images_of_Cars_56675.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_82342.jpg",FORD,suv
"88,000+_Images_of_Cars_59546.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_77863.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_49755.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_19162.jpg",KIA,suv
test_02254.jpg,HONDA,family_car
test_06032.jpg,OPEL,sedan
"88,000+_Images_of_Cars_12037.jpg",CHEVROLET,sports_car
train_04968.jpg,KIA,suv
"88,000+_Images_of_Cars_8508.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_44271.jpg",CHEVROLET,hatchback
"88,000+_Images_of_Cars_35488.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_14446.jpg",HYUNDAI,hatchback
test_00443.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_6525.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_52413.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_25843.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_24585.jpg",VOLVO,suv
"88,000+_Images_of_Cars_53719.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_81887.jpg",HONDA,suv
"88,000+_Images_of_Cars_6531.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_14452.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_9602.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_34782.jpg",VOLVO,suv
"88,000+_Images_of_Cars_63802.jpg",FORD,hatchback
"88,000+_Images_of_Cars_15994.jpg",CHEVROLET,suv
test_01991.jpg,HYUNDAI,family_car
"88,000+_Images_of_Cars_55368.jpg",KIA,family_car
"88,000+_Images_of_Cars_68957.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_56661.jpg",LEXUS,suv
"88,000+_Images_of_Cars_27098.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_79682.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_10634.jpg",KIA,sports_car
"88,000+_Images_of_Cars_69491.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_49741.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_5038.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_58894.jpg",HONDA,suv
"88,000+_Images_of_Cars_85439.jpg",HONDA,family_car
"88,000+_Images_of_Cars_50210.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_26386.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_40003.jpg",FORD,suv
"88,000+_Images_of_Cars_57219.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_61973.jpg",HYUNDAI,hatchback
test_04157.jpg,FORD,family_car
"88,000+_Images_of_Cars_7149.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_54710.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_12745.jpg",FORD,suv
"88,000+_Images_of_Cars_58102.jpg",VOLVO,suv
"88,000+_Images_of_Cars_57231.jpg",KIA,suv
test_05261.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_3307.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_48311.jpg",KIA,suv
"88,000+_Images_of_Cars_51640.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_40995.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_85377.jpg",HONDA,family_car
"88,000+_Images_of_Cars_5776.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_41453.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_2019.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_61783.jpg",HONDA,suv
train_06825.jpg,FORD,family_car
"88,000+_Images_of_Cars_55426.jpg",CHEVROLET,suv
test_07476.jpg,KIA,family_car
"88,000+_Images_of_Cars_64823.jpg",CHEVROLET,sedan
"88,000+_Images_of_Cars_72099.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_73387.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_15002.jpg",HONDA,family_car
test_06768.jpg,FIAT,sports_car
train_04954.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_34972.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_8534.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_15764.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_65283.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_6519.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_13315.jpg",MAZDA,sports_car
test_08023.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_75090.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_56649.jpg",KIA,hatchback
"88,000+_Images_of_Cars_85411.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_51126.jpg",FORD,suv
"88,000+_Images_of_Cars_49769.jpg",FORD,suv
"88,000+_Images_of_Cars_67494.jpg",VOLVO,suv
"88,000+_Images_of_Cars_47744.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_79872.jpg",FORD,hatchback
"88,000+_Images_of_Cars_77687.jpg",FIAT,family_car
"88,000+_Images_of_Cars_47988.jpg",LEXUS,suv
"88,000+_Images_of_Cars_38184.jpg",HONDA,family_car
"88,000+_Images_of_Cars_5004.jpg",CHEVROLET,family_car
train_07291.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_48463.jpg",KIA,suv
"88,000+_Images_of_Cars_79866.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_72933.jpg",LEXUS,sedan
test_01775.jpg,OPEL,sedan
"88,000+_Images_of_Cars_87212.jpg",NISSAN,family_car
train_04798.jpg,KIA,family_car
"88,000+_Images_of_Cars_45147.jpg",LEXUS,family_car
test_07304.jpg,FORD,suv
"88,000+_Images_of_Cars_75084.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_42628.jpg",KIA,sedan
"88,000+_Images_of_Cars_13467.jpg",CHEVROLET,suv
train_03949.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_11270.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_5762.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_29937.jpg",CITROEN,suv
"88,000+_Images_of_Cars_85363.jpg",KIA,suv
"88,000+_Images_of_Cars_40981.jpg",FORD,family_car
"88,000+_Images_of_Cars_71584.jpg",FORD,suv
"88,000+_Images_of_Cars_46328.jpg",LEXUS,suv
"88,000+_Images_of_Cars_61797.jpg",VOLVO,suv
"88,000+_Images_of_Cars_5789.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_85388.jpg",HONDA,family_car
train_00273.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_60462.jpg",FORD,suv
"88,000+_Images_of_Cars_5951.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_36624.jpg",CHEVROLET,sedan
"88,000+_Images_of_Cars_70671.jpg",KIA,sports_car
"88,000+_Images_of_Cars_84096.jpg",VOLVO,suv
"88,000+_Images_of_Cars_4497.jpg",ALFAROMEO,sports_car
test_06797.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_75709.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_22889.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_24220.jpg",KIA,family_car
"88,000+_Images_of_Cars_86681.jpg",FIAT,family_car
train_04015.jpg,FIAT,suv
"88,000+_Images_of_Cars_81688.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_24546.jpg",KIA,sports_car
"88,000+_Images_of_Cars_81850.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_36142.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_48488.jpg",HONDA,sports_car
test_02297.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_79655.jpg",HONDA,suv
"88,000+_Images_of_Cars_68980.jpg",HONDA,family_car
"88,000+_Images_of_Cars_30533.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_66775.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_49796.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_20720.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_79899.jpg",FORD,suv
test_02283.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_39265.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_29076.jpg",HONDA,hatchback
"88,000+_Images_of_Cars_2794.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_82395.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_30527.jpg",KIA,sedan
"88,000+_Images_of_Cars_37248.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_65268.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_15957.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_24552.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_32330.jpg",KIA,suv
train_05479.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_64610.jpg",KIA,sedan
train_02470.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_24234.jpg",FORD,family_car
train_07508.jpg,HONDA,sports_car
"88,000+_Images_of_Cars_83935.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_61768.jpg",KIA,suv
"88,000+_Images_of_Cars_30241.jpg",CHEVROLET,suv
train_00267.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_26423.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_78239.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_51873.jpg",FORD,family_car
train_01179.jpg,NISSAN,sports_car
test_03823.jpg,MAZDA,sports_car
"88,000+_Images_of_Cars_17826.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_5945.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_25102.jpg",FORD,family_car
train_02458.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_62249.jpg",KIA,suv
"88,000+_Images_of_Cars_42199.jpg",FORD,sports_car
"88,000+_Images_of_Cars_23573.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_65526.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_70895.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_29738.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_31177.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_21364.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_36618.jpg",HONDA,family_car
"88,000+_Images_of_Cars_56852.jpg",FORD,suv
"88,000+_Images_of_Cars_10807.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_77644.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_78577.jpg",FIAT,hatchback
"88,000+_Images_of_Cars_57594.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_27073.jpg",FORD,suv
"88,000+_Images_of_Cars_61026.jpg",HONDA,family_car
"88,000+_Images_of_Cars_66749.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_37260.jpg",FORD,suv
train_07246.jpg,NISSAN,suv
"88,000+_Images_of_Cars_45190.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_23215.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_65240.jpg",KIA,suv
"88,000+_Images_of_Cars_33006.jpg",KIA,family_car
train_03020.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_25664.jpg",HYUNDAI,family_car
train_04997.jpg,HYUNDAI,family_car
"88,000+_Images_of_Cars_63631.jpg",KIA,suv
train_05451.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_72728.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_947.jpg",KIA,suv
"88,000+_Images_of_Cars_33012.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_63625.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_42833.jpg",HONDA,family_car
"88,000+_Images_of_Cars_67443.jpg",FORD,suv
"88,000+_Images_of_Cars_21416.jpg",OPEL,sports_car
test_04816.jpg,VOLVO,suv
"88,000+_Images_of_Cars_56846.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_68770.jpg",FORD,hatchback
train_01623.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_66985.jpg",NISSAN,sedan
"88,000+_Images_of_Cars_26379.jpg",VOLVO,suv
"88,000+_Images_of_Cars_61032.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_27067.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_38147.jpg",KIA,family_car
"88,000+_Images_of_Cars_40942.jpg",LEXUS,sports_car
train_07534.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_37512.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_71547.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_41484.jpg",FORD,suv
"88,000+_Images_of_Cars_61754.jpg",KIA,family_car
"88,000+_Images_of_Cars_70881.jpg",PEUGEOT,sports_car
train_01145.jpg,KIA,suv
"88,000+_Images_of_Cars_78205.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_67325.jpg",FORD,suv
"88,000+_Images_of_Cars_50589.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_70659.jpg",KIA,suv
train_05323.jpg,FORD,family_car
"88,000+_Images_of_Cars_63143.jpg",NISSAN,suv
"88,000+_Images_of_Cars_24208.jpg",FORD,suv
train_03752.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_33774.jpg",KIA,family_car
"88,000+_Images_of_Cars_12962.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_65532.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_25089.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_12625.jpg",KIA,suv
"88,000+_Images_of_Cars_7029.jpg",VOLVO,suv
"88,000+_Images_of_Cars_33833.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_52201.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_6337.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_1458.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_24397.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_79084.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_82550.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_2151.jpg",FORD,suv
"88,000+_Images_of_Cars_69297.jpg",KIA,sedan
"88,000+_Images_of_Cars_51708.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_48259.jpg",KIA,sports_car
"88,000+_Images_of_Cars_57379.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_17985.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_40605.jpg",FORD,suv
"88,000+_Images_of_Cars_3529.jpg",HONDA,family_car
"88,000+_Images_of_Cars_84647.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_21589.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_50370.jpg",FORD,suv
test_02320.jpg,HYUNDAI,suv
"88,000+_Images_of_Cars_46512.jpg",RENAULT,suv
"88,000+_Images_of_Cars_85559.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_31942.jpg",FORD,suv
"88,000+_Images_of_Cars_68837.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_2637.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_42774.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_86050.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_63962.jpg",HYUNDAI,sports_car
test_01629.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_53679.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_80421.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_42760.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_13249.jpg",CHEVROLET,suv
test_00523.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_52573.jpg",VOLVO,suv
"88,000+_Images_of_Cars_9776.jpg",FORD,suv
"88,000+_Images_of_Cars_8468.jpg",CHEVROLET,sedan
"88,000+_Images_of_Cars_32287.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_614.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_80435.jpg",FORD,family_car
"88,000+_Images_of_Cars_47618.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_84653.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_20683.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_77903.jpg",HONDA,suv
"88,000+_Images_of_Cars_82222.jpg",HONDA,sedan
"88,000+_Images_of_Cars_59426.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_30490.jpg",FORD,suv
"88,000+_Images_of_Cars_10026.jpg",CHEVROLET,suv
train_06979.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_79090.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_59340.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_49153.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_36787.jpg",KIA,suv
"88,000+_Images_of_Cars_26594.jpg",KIA,suv
test_03994.jpg,HONDA,sports_car
"88,000+_Images_of_Cars_17991.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_38972.jpg",KIA,hatchback
"88,000+_Images_of_Cars_44477.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_24383.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_41527.jpg",KIA,sedan
"88,000+_Images_of_Cars_28591.jpg",NISSAN,hatchback
"88,000+_Images_of_Cars_36977.jpg",KIA,suv
"88,000+_Images_of_Cars_70922.jpg",LEXUS,suv
"88,000+_Images_of_Cars_66198.jpg",CHEVROLET,sports_car
test_03764.jpg,FORD,family_car
"88,000+_Images_of_Cars_67286.jpg",FIAT,family_car
"88,000+_Images_of_Cars_77095.jpg",KIA,sports_car
"88,000+_Images_of_Cars_40639.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_57345.jpg",VOLVO,suv
"88,000+_Images_of_Cars_8326.jpg",KIA,suv
test_01173.jpg,HYUNDAI,sedan
"88,000+_Images_of_Cars_53123.jpg",KIA,suv
"88,000+_Images_of_Cars_45741.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_9038.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_54894.jpg",NISSAN,sports_car
test_07502.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_22902.jpg",KIA,sedan
"88,000+_Images_of_Cars_13261.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_62498.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_45027.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_73595.jpg",HONDA,family_car
"88,000+_Images_of_Cars_88041.jpg",HONDA,family_car
"88,000+_Images_of_Cars_44339.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_15610.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_53645.jpg",KIA,sedan
train_04820.jpg,HYUNDAI,sedan
"88,000+_Images_of_Cars_43456.jpg",SKODA,suv
train_01780.jpg,NISSAN,family_car
"88,000+_Images_of_Cars_47630.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_5164.jpg",KIA,sedan
"88,000+_Images_of_Cars_10768.jpg",FORD,suv
train_01794.jpg,KIA,hatchback
"88,000+_Images_of_Cars_83100.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_70088.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_51046.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_71396.jpg",HONDA,family_car
test_04779.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_56729.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_1316.jpg",ALFAROMEO,sports_car
test_07270.jpg,NISSAN,family_car
"88,000+_Images_of_Cars_13275.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_53889.jpg",NISSAN,sports_car
train_03183.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_45033.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_628.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_74588.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_43324.jpg",NISSAN,suv
train_05294.jpg,LEXUS,sports_car
"88,000+_Images_of_Cars_54880.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_41533.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_70936.jpg",FORD,suv
"88,000+_Images_of_Cars_82578.jpg",VOLVO,suv
"88,000+_Images_of_Cars_36963.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_85217.jpg",HONDA,family_car
"88,000+_Images_of_Cars_38796.jpg",LEXUS,suv
test_03770.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_17775.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_29843.jpg",CITROEN,family_car
train_07483.jpg,HONDA,sports_car
"88,000+_Images_of_Cars_84109.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_47142.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_58062.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_57351.jpg",FORD,suv
"88,000+_Images_of_Cars_83666.jpg",FORD,suv
"88,000+_Images_of_Cars_11304.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_36750.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_27885.jpg",KIA,sedan
"88,000+_Images_of_Cars_78359.jpg",FORD,sports_car
"88,000+_Images_of_Cars_60516.jpg",HONDA,suv
train_01019.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_17946.jpg",KIA,suv
"88,000+_Images_of_Cars_61608.jpg",FORD,family_car
"88,000+_Images_of_Cars_59397.jpg",HYUNDAI,family_car
train_00307.jpg,CHEVROLET,suv
train_07468.jpg,LEXUS,sedan
"88,000+_Images_of_Cars_69254.jpg",MAZDA,family_car
"88,000+_Images_of_Cars_66167.jpg",NISSAN,suv
"88,000+_Images_of_Cars_72112.jpg",KIA,family_car
"88,000+_Images_of_Cars_32536.jpg",MAZDA,sedan
train_02510.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_64770.jpg",PEUGEOT,suv
"88,000+_Images_of_Cars_15189.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_22043.jpg",KIA,suv
"88,000+_Images_of_Cars_64016.jpg",KIA,suv
"88,000+_Images_of_Cars_81924.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_74205.jpg",FORD,suv
train_02276.jpg,CHEVROLET,sports_car
train_03168.jpg,OPEL,sedan
"88,000+_Images_of_Cars_15837.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_62467.jpg",RENAULT,family_car
train_04607.jpg,FORD,suv
"88,000+_Images_of_Cars_37328.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_66601.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_10797.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_47817.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_79721.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_28208.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_31759.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_4285.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_58923.jpg",CITROEN,sports_car
train_08029.jpg,FORD,suv
"88,000+_Images_of_Cars_20640.jpg",CHEVROLET,suv
test_04786.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_10783.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_84848.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_76406.jpg",VOLVO,sedan
"88,000+_Images_of_Cars_26231.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_68638.jpg",FIAT,family_car
"88,000+_Images_of_Cars_2838.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_70077.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_84690.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_39311.jpg",KIA,suv
"88,000+_Images_of_Cars_7798.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_64002.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_22057.jpg",KIA,sedan
"88,000+_Images_of_Cars_81930.jpg",SKODA,sedan
train_02262.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_32244.jpg",CHEVROLET,suv
