brand,model,body_style,segment,title,path
NISSAN,NISSAN Altima,Sedan (four-door),Medium,NISSAN Altima 20022006,NISSAN_Altima_20022006
NISSAN,NISSAN Altima,Sedan (four-door),Medium,NISSAN Altima 20072012,NISSAN_Altima_20072012
NISSAN,NISSAN Altima,Sedan (four-door),Compact,NISSAN Altima 20182022,NISSAN_Altima_20182022
NISSAN,NISSAN Altima,Sedan (four-door),Compact,NISSAN Altima 2022Present,NISSAN_Altima_2022Present
NISSAN,NISSAN Altima Coupe,Coup (two-door),Medium,NISSAN Altima Coupe 2012Present,NISSAN_Altima_Coupe_2012Present
NISSAN,NISSAN Altima Sedan,Sedan (four-door),Medium,NISSAN Altima Sedan 20122018,NISSAN_Altima_Sedan_20122018
NISSAN,NISSAN Ariya,SUV (Sports Utility Vehicle),Crossover,NISSAN Ariya 2020Present,NISSAN_Ariya_2020Present
NISSAN,NISSAN Armada,SUV (Sports Utility Vehicle),Large SUV,NISSAN Armada 20082016,NISSAN_Armada_20082016
NISSAN,NISSAN Armada,SUV (Sports Utility Vehicle),Large SUV,NISSAN Armada 20162020,NISSAN_Armada_20162020
NISSAN,NISSAN Armada,SUV (Sports Utility Vehicle),Large SUV,NISSAN Armada 2020Present,NISSAN_Armada_2020Present
NISSAN,NISSAN CrossCabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Large,NISSAN CrossCabriolet 20112014,NISSAN_CrossCabriolet_20112014
NISSAN,NISSAN Cube,Van,Small MPV,NISSAN Cube 2008Present,NISSAN_Cube_2008Present
NISSAN,NISSAN Frontier,Truck,Large SUV,NISSAN Frontier 20092018,NISSAN_Frontier_20092018
NISSAN,NISSAN Frontier,Truck,Midsize Pickup,NISSAN Frontier 20182019,NISSAN_Frontier_20182019
NISSAN,NISSAN Frontier,Truck,Midsize Pickup,NISSAN Frontier 2021Present,NISSAN_Frontier_2021Present
NISSAN,NISSAN FrontierNavara Double Cab,Truck,Large SUV,NISSAN FrontierNavara Double Cab 20192021,NISSAN_FrontierNavara_Double_Cab_20192021
NISSAN,NISSAN Grand Livina,"Wagon (station wagon, estate, combi, touring)",Medium MPV,NISSAN Grand Livina 2006Present,NISSAN_Grand_Livina_2006Present
NISSAN,NISSAN GTR R35  Facelift,Coup (two-door),Premium Coupe,NISSAN GTR R35  Facelift 20112016,NISSAN_GTR_R35_Facelift_20112016
NISSAN,NISSAN GTR R35,Coup (two-door),Premium Coupe,NISSAN GTR R35 20072011,NISSAN_GTR_R35_20072011
NISSAN,NISSAN GTR R35 Nismo,Coup (two-door),Exotic,NISSAN GTR R35 Nismo 20142016,NISSAN_GTR_R35_Nismo_20142016
NISSAN,NISSAN Juke,SUV (Sports Utility Vehicle),Crossover,NISSAN Juke 20102019,NISSAN_Juke_20102019
NISSAN,NISSAN Juke,SUV (Sports Utility Vehicle),Crossover,NISSAN Juke 2019Present,NISSAN_Juke_2019Present
NISSAN,NISSAN Juke Nismo,SUV (Sports Utility Vehicle),Crossover,NISSAN Juke Nismo 2013Present,NISSAN_Juke_Nismo_2013Present
NISSAN,NISSAN Kicks,SUV (Sports Utility Vehicle),Crossover,NISSAN Kicks 20162020,NISSAN_Kicks_20162020
NISSAN,NISSAN Kicks,SUV (Sports Utility Vehicle),Crossover,NISSAN Kicks 2020Present,NISSAN_Kicks_2020Present
NISSAN,NISSAN Leaf,Hatchback,Compact,NISSAN Leaf 20102017,NISSAN_Leaf_20102017
NISSAN,NISSAN Leaf,Hatchback,Compact,NISSAN Leaf 20172022,NISSAN_Leaf_20172022
NISSAN,NISSAN Leaf,Hatchback,Compact,NISSAN Leaf 2022Present,NISSAN_Leaf_2022Present
NISSAN,NISSAN Maxima,Sedan (four-door),Compact,NISSAN Maxima 20042009,NISSAN_Maxima_20042009
NISSAN,NISSAN Maxima,Sedan (four-door),Medium,NISSAN Maxima 20092016,NISSAN_Maxima_20092016
NISSAN,NISSAN Maxima,Sedan (four-door),Compact,NISSAN Maxima 20162018,NISSAN_Maxima_20162018
NISSAN,NISSAN Maxima,Sedan (four-door),Medium,NISSAN Maxima 2018Present,NISSAN_Maxima_2018Present
NISSAN,NISSAN Micra,Hatchback,Mini,NISSAN Micra 20132017,NISSAN_Micra_20132017
NISSAN,NISSAN Micra 5 Doors,Hatchback,Mini,NISSAN Micra 5 Doors 20052007,NISSAN_Micra_5_Doors_20052007
NISSAN,NISSAN Micra 5 Doors,Hatchback,Mini,NISSAN Micra 5 Doors 20072010,NISSAN_Micra_5_Doors_20072010
NISSAN,NISSAN Micra 5 Doors,Hatchback,Mini,NISSAN Micra 5 Doors 20102013,NISSAN_Micra_5_Doors_20102013
NISSAN,NISSAN Micra 5 Doors,Hatchback,Mini,NISSAN Micra 5 Doors 20172020,NISSAN_Micra_5_Doors_20172020
NISSAN,NISSAN Micra CC,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Mini,NISSAN Micra CC 20052008,NISSAN_Micra_CC_20052008
NISSAN,NISSAN Murano,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Murano 20082015,NISSAN_Murano_20082015
NISSAN,NISSAN Murano,SUV (Sports Utility Vehicle),Crossover,NISSAN Murano 20152018,NISSAN_Murano_20152018
NISSAN,NISSAN Navara  Frontier Double Cab,Truck,Medium SUV,NISSAN Navara  Frontier Double Cab 20052015,NISSAN_Navara_Frontier_Double_Cab_20052015
NISSAN,NISSAN Navara  Frontier King Cab,Truck,Medium SUV,NISSAN Navara  Frontier King Cab 20052015,NISSAN_Navara_Frontier_King_Cab_20052015
NISSAN,NISSAN Navara NP300 Double Cab,Truck,Midsize Pickup,NISSAN Navara NP300 Double Cab 2015Present,NISSAN_Navara_NP300_Double_Cab_2015Present
NISSAN,NISSAN Navara NP300 King Cab,Truck,Midsize Pickup,NISSAN Navara NP300 King Cab 2015Present,NISSAN_Navara_NP300_King_Cab_2015Present
NISSAN,NISSAN Note,Van,Compact,NISSAN Note 20082012,NISSAN_Note_20082012
NISSAN,NISSAN NP300 Pickup Double Cab,"Wagon (station wagon, estate, combi, touring)",Large MPV,NISSAN NP300 Pickup Double Cab 20082014,NISSAN_NP300_Pickup_Double_Cab_20082014
NISSAN,NISSAN NP300 Pickup Single Cab,"Wagon (station wagon, estate, combi, touring)",Midsize Pickup,NISSAN NP300 Pickup Single Cab 20082015,NISSAN_NP300_Pickup_Single_Cab_20082015
NISSAN,NISSAN Pathfinder,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Pathfinder 20072012,NISSAN_Pathfinder_20072012
NISSAN,NISSAN Pathfinder,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Pathfinder 20122016,NISSAN_Pathfinder_20122016
NISSAN,NISSAN Pathfinder,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Pathfinder 20162021,NISSAN_Pathfinder_20162021
NISSAN,NISSAN Pathfinder,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Pathfinder 2021Present,NISSAN_Pathfinder_2021Present
NISSAN,NISSAN Patrol,SUV (Sports Utility Vehicle),Large SUV,NISSAN Patrol 20102014,NISSAN_Patrol_20102014
NISSAN,NISSAN Pixo,Hatchback,Small,NISSAN Pixo 20092013,NISSAN_Pixo_20092013
NISSAN,NISSAN Pulsar,Hatchback,Compact,NISSAN Pulsar 2014Present,NISSAN_Pulsar_2014Present
NISSAN,NISSAN Qashqai,SUV (Sports Utility Vehicle),Crossover,NISSAN Qashqai 20072010,NISSAN_Qashqai_20072010
NISSAN,NISSAN Qashqai,SUV (Sports Utility Vehicle),Crossover,NISSAN Qashqai 20102013,NISSAN_Qashqai_20102013
NISSAN,NISSAN Qashqai,SUV (Sports Utility Vehicle),Crossover,NISSAN Qashqai 20132018,NISSAN_Qashqai_20132018
NISSAN,NISSAN Qashqai,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Qashqai 20182021,NISSAN_Qashqai_20182021
NISSAN,NISSAN Qashqai,SUV (Sports Utility Vehicle),Medium SUV,NISSAN Qashqai 2021Present,NISSAN_Qashqai_2021Present
NISSAN,NISSAN Quest,Van,Large MPV,NISSAN Quest 2011Present,NISSAN_Quest_2011Present
NISSAN,NISSAN Rogue,SUV (Sports Utility Vehicle),Crossover,NISSAN Rogue 20072014,NISSAN_Rogue_20072014
NISSAN,NISSAN Rogue,SUV (Sports Utility Vehicle),Crossover,NISSAN Rogue 20132016,NISSAN_Rogue_20132016
NISSAN,NISSAN Rogue,SUV (Sports Utility Vehicle),Small SUV,NISSAN Rogue 20162020,NISSAN_Rogue_20162020
NISSAN,NISSAN Rogue,SUV (Sports Utility Vehicle),Small SUV,NISSAN Rogue 2020Present,NISSAN_Rogue_2020Present
NISSAN,NISSAN Rogue Sport,SUV (Sports Utility Vehicle),Small SUV,NISSAN Rogue Sport 2019Present,NISSAN_Rogue_Sport_2019Present
NISSAN,NISSAN Sakura,Van,Mini,NISSAN Sakura 2022Present,NISSAN_Sakura_2022Present
NISSAN,NISSAN Sentra,Sedan (four-door),Medium,NISSAN Sentra 20122015,NISSAN_Sentra_20122015
NISSAN,NISSAN Sentra,Sedan (four-door),Medium,NISSAN Sentra 20152019,NISSAN_Sentra_20152019
NISSAN,NISSAN Sentra,Sedan (four-door),Compact,NISSAN Sentra 2019Present,NISSAN_Sentra_2019Present
NISSAN,NISSAN Serena,Van,Medium MPV,NISSAN Serena 20052010,NISSAN_Serena_20052010
NISSAN,NISSAN Serena,Van,Medium MPV,NISSAN Serena 20102016,NISSAN_Serena_20102016
NISSAN,NISSAN Serena,Van,Medium MPV,NISSAN Serena 2016Present,NISSAN_Serena_2016Present
NISSAN,NISSAN Skyline GTR VSpec R34,Coup (two-door),Coupe,NISSAN Skyline GTR VSpec R34 19992002,NISSAN_Skyline_GTR_VSpec_R34_19992002
NISSAN,NISSAN Teana,Sedan (four-door),Large,NISSAN Teana 2009Present,NISSAN_Teana_2009Present
NISSAN,NISSAN Terrano,SUV (Sports Utility Vehicle),Small SUV,NISSAN Terrano 2013Present,NISSAN_Terrano_2013Present
NISSAN,NISSAN Terrano II 3 Doors,SUV (Sports Utility Vehicle),Small SUV,NISSAN Terrano II 3 Doors 20002002,NISSAN_Terrano_II_3_Doors_20002002
NISSAN,NISSAN Terrano II 5 Doors,SUV (Sports Utility Vehicle),Large SUV,NISSAN Terrano II 5 Doors 20022005,NISSAN_Terrano_II_5_Doors_20022005
NISSAN,NISSAN TiidaVersa Sedan,Sedan (four-door),Compact,NISSAN TiidaVersa Sedan 2011Present,NISSAN_TiidaVersa_Sedan_2011Present
NISSAN,NISSAN TiidaVersa Sedan,Sedan (four-door),Compact,NISSAN TiidaVersa Sedan 20192022,NISSAN_TiidaVersa_Sedan_20192022
NISSAN,NISSAN Titan Crew Cab,Truck,Fullsize Pickup,NISSAN Titan Crew Cab 20162019,NISSAN_Titan_Crew_Cab_20162019
NISSAN,NISSAN Titan Crew Cab,Truck,Heavy Duty Pickup,NISSAN Titan Crew Cab 2019Present,NISSAN_Titan_Crew_Cab_2019Present
NISSAN,NISSAN Titan XD Crew Cab,Truck,Fullsize Pickup,NISSAN Titan XD Crew Cab 20152019,NISSAN_Titan_XD_Crew_Cab_20152019
NISSAN,NISSAN Versa,Sedan (four-door),Compact,NISSAN Versa 2022Present,NISSAN_Versa_2022Present
NISSAN,NISSAN VersaNote,Van,Compact,NISSAN VersaNote 2017Present,NISSAN_VersaNote_2017Present
NISSAN,NISSAN XTerra,SUV (Sports Utility Vehicle),Medium SUV,NISSAN XTerra 20052008,NISSAN_XTerra_20052008
NISSAN,NISSAN XTerra,SUV (Sports Utility Vehicle),Medium SUV,NISSAN XTerra 20092015,NISSAN_XTerra_20092015
NISSAN,NISSAN XTrail,SUV (Sports Utility Vehicle),Crossover,NISSAN XTrail 2022Present,NISSAN_XTrail_2022Present
NISSAN,NISSAN XTrail T31,SUV (Sports Utility Vehicle),Small SUV,NISSAN XTrail T31 20072013,NISSAN_XTrail_T31_20072013
NISSAN,NISSAN XTrail T32,SUV (Sports Utility Vehicle),Small SUV,NISSAN XTrail T32 20142017,NISSAN_XTrail_T32_20142017
NISSAN,NISSAN XTrail T32,SUV (Sports Utility Vehicle),Crossover,NISSAN XTrail T32 20172022,NISSAN_XTrail_T32_20172022
NISSAN,NISSAN Z,Coup (two-door),Coupe,NISSAN Z 2021Present,NISSAN_Z_2021Present
OPEL,OPEL Astra OPC,Hatchback,Compact,2000 Opel Astra OPC 3doors,2000_Opel_Astra_OPC_3doors
OPEL,OPEL Signum,Hatchback,Medium,2003 Opel Signum,2003_Opel_Signum
OPEL,OPEL Astra Caravan,"Wagon (station wagon, estate, combi, touring)",Compact,2004 Opel Astra Caravan,2004_Opel_Astra_Caravan
OPEL,OPEL Corsa OPC,Hatchback,Small,2007 Opel Corsa OPC,2007_Opel_Corsa_OPC
OPEL,OPEL Insignia Sports Tourer OPC,"Wagon (station wagon, estate, combi, touring)",Medium MPV,2009 Opel Insignia Sports Tourer OPC,2009_Opel_Insignia_Sports_Tourer_OPC
OPEL,OPEL Insignia Grand Sport,Hatchback,Medium,2017 Opel Insignia Grand Sport,2017_Opel_Insignia_Grand_Sport
OPEL,OPEL Adam,Hatchback,Mini,OPEL Adam 2013Present,OPEL_Adam_2013Present
OPEL,OPEL Adam Rocks,Hatchback,Mini,OPEL Adam Rocks 2014Present,OPEL_Adam_Rocks_2014Present
OPEL,OPEL Agila,Hatchback,Small MPV,OPEL Agila 20002003,OPEL_Agila_20002003
OPEL,OPEL Agila,Hatchback,Small MPV,OPEL Agila 20082015,OPEL_Agila_20082015
OPEL,OPEL Ampera,Hatchback,Medium,OPEL Ampera 20112015,OPEL_Ampera_20112015
OPEL,OPEL Amperae,Hatchback,Compact,OPEL Amperae 2016Present,OPEL_Amperae_2016Present
OPEL,OPEL Antara,SUV (Sports Utility Vehicle),Medium SUV,OPEL Antara 20072010,OPEL_Antara_20072010
OPEL,OPEL Antara,SUV (Sports Utility Vehicle),Medium SUV,OPEL Antara 20102017,OPEL_Antara_20102017
OPEL,OPEL Astra,Hatchback,Compact,OPEL Astra  2021Present,OPEL_Astra_2021Present
OPEL,OPEL Astra 3 doors,Hatchback,Compact,OPEL Astra 3 doors 19982004,OPEL_Astra_3_doors_19982004
OPEL,OPEL Astra 3 Doors GTC,Hatchback,Coupe,OPEL Astra 3 Doors GTC 20052009,OPEL_Astra_3_Doors_GTC_20052009
OPEL,OPEL Astra 3 Doors GTC OPC,Hatchback,Coupe,OPEL Astra 3 Doors GTC OPC 20052009,OPEL_Astra_3_Doors_GTC_OPC_20052009
OPEL,OPEL Astra 5 doors,Hatchback,Compact,OPEL Astra 5 doors 19982004,OPEL_Astra_5_doors_19982004
OPEL,OPEL Astra 5 Doors,Hatchback,Compact,OPEL Astra 5 Doors 20042007,OPEL_Astra_5_Doors_20042007
OPEL,OPEL Astra 5 Doors,Hatchback,Compact,OPEL Astra 5 Doors 20072009,OPEL_Astra_5_Doors_20072009
OPEL,OPEL Astra 5 Doors,Hatchback,Compact,OPEL Astra 5 Doors 20092015,OPEL_Astra_5_Doors_20092015
OPEL,OPEL Astra 5 Doors,Hatchback,Compact,OPEL Astra 5 Doors 20152019,OPEL_Astra_5_Doors_20152019
OPEL,OPEL Astra Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,OPEL Astra Cabriolet 20012006,OPEL_Astra_Cabriolet_20012006
OPEL,OPEL Astra Caravan,"Wagon (station wagon, estate, combi, touring)",Compact,OPEL Astra Caravan 19982004,OPEL_Astra_Caravan_19982004
OPEL,OPEL Astra Coupe,Coup (two-door),Coupe,OPEL Astra Coupe 20002006,OPEL_Astra_Coupe_20002006
OPEL,OPEL Astra GTC,Hatchback,Compact,OPEL Astra GTC 2011Present,OPEL_Astra_GTC_2011Present
OPEL,OPEL Astra OPC,Hatchback,Small,OPEL Astra OPC 2013Present,OPEL_Astra_OPC_2013Present
OPEL,OPEL Astra Sedan,Sedan (four-door),Compact,OPEL Astra Sedan 20072009,OPEL_Astra_Sedan_20072009
OPEL,OPEL Astra Sports Tourer,"Wagon (station wagon, estate, combi, touring)",Compact,OPEL Astra Sports Tourer 20102015,OPEL_Astra_Sports_Tourer_20102015
OPEL,OPEL Astra Sports Tourer,"Wagon (station wagon, estate, combi, touring)",Compact,OPEL Astra Sports Tourer 20152019,OPEL_Astra_Sports_Tourer_20152019
OPEL,OPEL Astra Twin Top,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,OPEL Astra Twin Top 20062011,OPEL_Astra_Twin_Top_20062011
OPEL,OPEL Cascada,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,OPEL Cascada 2013Present,OPEL_Cascada_2013Present
OPEL,OPEL Combo,Van,Medium MPV,OPEL Combo 20012011,OPEL_Combo_20012011
OPEL,OPEL Corsa 3 doors,Hatchback,Small,OPEL Corsa 3 doors 20002003,OPEL_Corsa_3_doors_20002003
OPEL,OPEL Corsa 3 Doors,Hatchback,Small,OPEL Corsa 3 Doors 20062010,OPEL_Corsa_3_Doors_20062010
OPEL,OPEL Corsa 3 Doors,Hatchback,Small,OPEL Corsa 3 Doors 20102014,OPEL_Corsa_3_Doors_20102014
OPEL,OPEL Corsa 3 Doors,Hatchback,Compact,OPEL Corsa 3 Doors 2014Present,OPEL_Corsa_3_Doors_2014Present
OPEL,OPEL Corsa 5 doors,Hatchback,Small,OPEL Corsa 5 doors 20002003,OPEL_Corsa_5_doors_20002003
OPEL,OPEL Corsa 5 Doors,Hatchback,Small,OPEL Corsa 5 Doors 20102014,OPEL_Corsa_5_Doors_20102014
OPEL,OPEL Corsa 5 Doors,Hatchback,Compact,OPEL Corsa 5 Doors 20142019,OPEL_Corsa_5_Doors_20142019
OPEL,OPEL Corsa 5 Doors,Hatchback,Compact,OPEL Corsa 5 Doors 2019Present,OPEL_Corsa_5_Doors_2019Present
OPEL,OPEL Corsa OPC,Hatchback,Compact,OPEL Corsa OPC 2015Present,OPEL_Corsa_OPC_2015Present
OPEL,OPEL Corsae,Hatchback,Compact,OPEL Corsae 2019Present,OPEL_Corsae_2019Present
OPEL,OPEL Crossland,SUV (Sports Utility Vehicle),Crossover,OPEL Crossland 2020Present,OPEL_Crossland_2020Present
OPEL,OPEL Crossland X,SUV (Sports Utility Vehicle),Crossover,OPEL Crossland X 2017Present,OPEL_Crossland_X_2017Present
OPEL,OPEL Grandland,SUV (Sports Utility Vehicle),Medium SUV,OPEL Grandland 2021Present,OPEL_Grandland_2021Present
OPEL,OPEL Grandland X,SUV (Sports Utility Vehicle),Crossover,OPEL Grandland X 20172021,OPEL_Grandland_X_20172021
OPEL,OPEL GT,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,OPEL GT 20072009,OPEL_GT_20072009
OPEL,OPEL Insignia Country Tourer,"Wagon (station wagon, estate, combi, touring)",Medium MPV,OPEL Insignia Country Tourer 2013Present,OPEL_Insignia_Country_Tourer_2013Present
OPEL,OPEL Insignia OPC,Sedan (four-door),Medium,OPEL Insignia OPC 2009Present,OPEL_Insignia_OPC_2009Present
OPEL,OPEL Insignia Sedan,Sedan (four-door),Medium,OPEL Insignia Sedan 20082013,OPEL_Insignia_Sedan_20082013
OPEL,OPEL Insignia Sedan,Sedan (four-door),Medium,OPEL Insignia Sedan 20132017,OPEL_Insignia_Sedan_20132017
OPEL,OPEL Insignia Sports Tourer,"Wagon (station wagon, estate, combi, touring)",Medium,OPEL Insignia Sports Tourer 20092013,OPEL_Insignia_Sports_Tourer_20092013
OPEL,OPEL Karl,Hatchback,Compact,OPEL Karl 20152019,OPEL_Karl_20152019
OPEL,OPEL Meriva,Van,Small MPV,OPEL Meriva 20062009,OPEL_Meriva_20062009
OPEL,OPEL Meriva,Van,Medium MPV,OPEL Meriva 20102014,OPEL_Meriva_20102014
OPEL,OPEL Meriva,Van,Small MPV,OPEL Meriva 20142017,OPEL_Meriva_20142017
OPEL,OPEL Mokka,SUV (Sports Utility Vehicle),Small SUV,OPEL Mokka 20122016,OPEL_Mokka_20122016
OPEL,OPEL Mokka X,SUV (Sports Utility Vehicle),Crossover,OPEL Mokka X 20162020,OPEL_Mokka_X_20162020
OPEL,OPEL Omega Caravan,"Wagon (station wagon, estate, combi, touring)",Large,OPEL Omega Caravan 19992003,OPEL_Omega_Caravan_19992003
OPEL,OPEL Signum,Hatchback,Medium,OPEL Signum 20052008,OPEL_Signum_20052008
OPEL,OPEL Speedster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,OPEL Speedster 20012005,OPEL_Speedster_20012005
OPEL,OPEL Tigra,Hatchback,Coupe,OPEL Tigra 19942000,OPEL_Tigra_19942000
OPEL,OPEL Vectra Caravan,"Wagon (station wagon, estate, combi, touring)",Medium,OPEL Vectra Caravan 20022005,OPEL_Vectra_Caravan_20022005
OPEL,OPEL Vectra Caravan,"Wagon (station wagon, estate, combi, touring)",Medium,OPEL Vectra Caravan 20052008,OPEL_Vectra_Caravan_20052008
OPEL,OPEL Vectra GTS,Hatchback,Medium,OPEL Vectra GTS 20022005,OPEL_Vectra_GTS_20022005
OPEL,OPEL Vectra Sedan,Sedan (four-door),Medium,OPEL Vectra Sedan 20022005,OPEL_Vectra_Sedan_20022005
OPEL,OPEL Zafira,Van,Medium MPV,OPEL Zafira 20062008,OPEL_Zafira_20062008
OPEL,OPEL Zafira,Van,Medium MPV,OPEL Zafira 20082014,OPEL_Zafira_20082014
OPEL,OPEL Zafira Tourer,Van,Medium MPV,OPEL Zafira Tourer 20112016,OPEL_Zafira_Tourer_20112016
OPEL,OPEL Zafira Tourer C,Van,Medium MPV,OPEL Zafira Tourer C 20162019,OPEL_Zafira_Tourer_C_20162019
PEUGEOT,PEUGEOT 104,Hatchback,Small,1972 Peugeot 104,1972_Peugeot_104
PEUGEOT,PEUGEOT 807,Van,Large MPV,2002 Peugeot 807,2002_Peugeot_807
PEUGEOT,PEUGEOT 207 SW,"Wagon (station wagon, estate, combi, touring)",Small,2007 Peugeot 207 SW,2007_Peugeot_207_SW
PEUGEOT,PEUGEOT 308 SW,"Wagon (station wagon, estate, combi, touring)",Small MPV,2014 Peugeot 308 SW,2014_Peugeot_308_SW
PEUGEOT,PEUGEOT 2008,SUV (Sports Utility Vehicle),Crossover,2016 Peugeot 2008,2016_Peugeot_2008
PEUGEOT,PEUGEOT 508 SW,"Wagon (station wagon, estate, combi, touring)",Medium,2018 Peugeot SW,2018_Peugeot_SW
PEUGEOT,PEUGEOT 508,Sedan (four-door),Medium,2019 Peugeot 508,2019_Peugeot_508
PEUGEOT,PEUGEOT 508,"Wagon (station wagon, estate, combi, touring)",Medium,2023 Peugeot 508,2023_Peugeot_508
PEUGEOT,PEUGEOT 508 SW,"Wagon (station wagon, estate, combi, touring)",Medium,2023 Peugeot 508 SW,2023_Peugeot_508_SW
PEUGEOT,PEUGEOT 1007,Hatchback,Mini,PEUGEOT 1007 20072009,PEUGEOT_1007_20072009
PEUGEOT,PEUGEOT 106,Hatchback,Mini,PEUGEOT 106 19911996,PEUGEOT_106_19911996
PEUGEOT,PEUGEOT 107 3 Doors,Hatchback,Mini,PEUGEOT 107 3 Doors 20052008,PEUGEOT_107_3_Doors_20052008
PEUGEOT,PEUGEOT 107 5 Doors,Hatchback,Mini,PEUGEOT 107 5 Doors 20052008,PEUGEOT_107_5_Doors_20052008
PEUGEOT,PEUGEOT 107 5 Doors,Hatchback,Mini,PEUGEOT 107 5 Doors 20082014,PEUGEOT_107_5_Doors_20082014
PEUGEOT,PEUGEOT 108 5 Door,Hatchback,Small,PEUGEOT 108 5 Door 2014Present,PEUGEOT_108_5_Door_2014Present
PEUGEOT,PEUGEOT 2008,SUV (Sports Utility Vehicle),Small SUV,PEUGEOT 2008 20132016,PEUGEOT_2008_20132016
PEUGEOT,PEUGEOT 2008,SUV (Sports Utility Vehicle),Crossover,PEUGEOT 2008 2019Present,PEUGEOT_2008_2019Present
PEUGEOT,PEUGEOT 206 3 Doors,Hatchback,Mini,PEUGEOT 206 3 Doors 19982002,PEUGEOT_206_3_Doors_19982002
PEUGEOT,PEUGEOT 206 3 Doors,Hatchback,Mini,PEUGEOT 206 3 Doors 20022010,PEUGEOT_206_3_Doors_20022010
PEUGEOT,PEUGEOT 206 5 doors,Hatchback,Mini,PEUGEOT 206 5 doors 20092012,PEUGEOT_206_5_doors_20092012
PEUGEOT,PEUGEOT 206 CC,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,PEUGEOT 206 CC 20012007,PEUGEOT_206_CC_20012007
PEUGEOT,PEUGEOT 206 SW,"Wagon (station wagon, estate, combi, touring)",Compact,PEUGEOT 206 SW 20022007,PEUGEOT_206_SW_20022007
PEUGEOT,PEUGEOT 207  3 doors,Hatchback,Compact,PEUGEOT 207  3 doors 20092012,PEUGEOT_207_3_doors_20092012
PEUGEOT,PEUGEOT 207  5 doors,Hatchback,Compact,PEUGEOT 207  5 doors 20092012,PEUGEOT_207_5_doors_20092012
PEUGEOT,PEUGEOT 207 3 Doors,Hatchback,Small,PEUGEOT 207 3 Doors 20062009,PEUGEOT_207_3_Doors_20062009
PEUGEOT,PEUGEOT 207 5 doors,Hatchback,Compact,PEUGEOT 207 5 doors 20062009,PEUGEOT_207_5_doors_20062009
PEUGEOT,PEUGEOT 207 CC,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,PEUGEOT 207 CC 20072009,PEUGEOT_207_CC_20072009
PEUGEOT,PEUGEOT 207 CC,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,PEUGEOT 207 CC 20092014,PEUGEOT_207_CC_20092014
PEUGEOT,PEUGEOT 207 RC,Hatchback,Compact,PEUGEOT 207 RC 20072009,PEUGEOT_207_RC_20072009
PEUGEOT,PEUGEOT 207 SW Outdoor,"Wagon (station wagon, estate, combi, touring)",Small,PEUGEOT 207 SW Outdoor 20082012,PEUGEOT_207_SW_Outdoor_20082012
PEUGEOT,PEUGEOT 208 3 doors,Hatchback,Small,PEUGEOT 208 3 doors 20122015,PEUGEOT_208_3_doors_20122015
PEUGEOT,PEUGEOT 208 3 doors,Hatchback,Small,PEUGEOT 208 3 doors 20152018,PEUGEOT_208_3_doors_20152018
PEUGEOT,PEUGEOT 208 5 doors,Hatchback,Small,PEUGEOT 208 5 doors 20122015,PEUGEOT_208_5_doors_20122015
PEUGEOT,PEUGEOT 208 5 doors,Hatchback,Small,PEUGEOT 208 5 doors 20152019,PEUGEOT_208_5_doors_20152019
PEUGEOT,PEUGEOT 208 5 doors,Hatchback,Small,PEUGEOT 208 5 doors 2019Present,PEUGEOT_208_5_doors_2019Present
PEUGEOT,PEUGEOT 208 XY,Hatchback,Compact,PEUGEOT 208 XY 20132015,PEUGEOT_208_XY_20132015
PEUGEOT,PEUGEOT 3008,Van,Crossover,PEUGEOT 3008 20092013,PEUGEOT_3008_20092013
PEUGEOT,PEUGEOT 3008,Van,Crossover,PEUGEOT 3008 20132016,PEUGEOT_3008_20132016
PEUGEOT,PEUGEOT 3008,Van,Crossover,PEUGEOT 3008 20162020,PEUGEOT_3008_20162020
PEUGEOT,PEUGEOT 3008,Van,Crossover,PEUGEOT 3008 2020Present,PEUGEOT_3008_2020Present
PEUGEOT,PEUGEOT 301,Sedan (four-door),Compact,PEUGEOT 301 20122016,PEUGEOT_301_20122016
PEUGEOT,PEUGEOT 301,Sedan (four-door),Compact,PEUGEOT 301 2017Present,PEUGEOT_301_2017Present
PEUGEOT,PEUGEOT 307 5 Doors,Hatchback,Compact,PEUGEOT 307 5 Doors 20012005,PEUGEOT_307_5_Doors_20012005
